variable_value,objective_value,objective_value_ci95,task_cost,task_cost_ci95,expected_completion_rate,expected_completion_rate_ci95,runtime_seconds,runtime_seconds_ci95
0.05,19.49575243557991,1.715998116725134,21.395024725780186,0.8980741484835137,0.37020371219019954,0.025942864461938935,18.542694959640503,6.567766563462696
0.1,19.4758051612391,1.7098207988898406,21.459952332593993,0.9062061776426317,0.3701970123002472,0.025851920328356325,17.268492107391356,4.724404070549314
0.15,19.3877392699631,1.709059783988828,21.540544001162754,0.9067249065805862,0.3692843210044561,0.025835808007000822,15.697131984233856,3.77062949706175
0.2,19.391546395545415,1.6960699940594441,21.520022623487854,0.9029496092285617,0.36925075975131105,0.025658079642698683,16.691797716617586,3.786261177418119
0.25,19.343840450621045,1.7097092046096503,21.649519405424986,0.9080575776678858,0.3691242324606934,0.0258466035969879,19.821369507312774,6.074009307259265
